@RELATION riaa
@ATTRIBUTE ratio_0_9 NUMERIC
@ATTRIBUTE ratio_1_9 NUMERIC
@ATTRIBUTE ratio_2_9 NUMERIC
@ATTRIBUTE ratio_21_9 NUMERIC
@ATTRIBUTE ratio_22_9 NUMERIC
@ATTRIBUTE ratio_23_9 NUMERIC
@ATTRIBUTE ratio_4_0 NUMERIC
@ATTRIBUTE ratio_5_0 NUMERIC
@ATTRIBUTE ratio_6_0 NUMERIC
@ATTRIBUTE class {riaa_ok, riaa_ko}
@DATA
2.87802243, 2.75014997, 2.29431510, 0.89986944, 0.67060626, 0.36323184, 0.65236622, 0.51169658, 0.38899031, riaa_ok
0.53913975, 0.75000554, 0.84960389, 0.40778887, 0.30259857, 0.19061437, 1.64609885, 1.68534446, 1.82074380, riaa_ok
0.97733736, 1.19060433, 1.20718873, 0.89257795, 0.72306931, 0.52065367, 1.23464191, 1.14949155, 1.06967449, riaa_ok
0.93391442, 1.15498078, 1.21022856, 0.57597679, 0.45233884, 0.30693832, 1.31696653, 1.22323310, 1.15814471, riaa_ok
0.65116817, 0.78360045, 0.82645661, 0.82834244, 0.71405280, 0.56241846, 1.37252855, 1.36271214, 1.41695213, riaa_ok
0.62806755, 0.80393296, 0.86171472, 0.83628863, 0.69656748, 0.52441233, 1.44758379, 1.41990972, 1.45953548, riaa_ok
0.65989345, 0.79746062, 0.85576099, 0.78192592, 0.62410510, 0.45135161, 1.37078094, 1.38959837, 1.42024159, riaa_ok
0.59531748, 0.78777975, 0.88979536, 0.68598640, 0.57344598, 0.42592925, 1.65870154, 1.71708202, 1.77538037, riaa_ok
0.90124887, 1.13812733, 1.12878513, 1.02174842, 0.83714509, 0.62969679, 1.18099761, 1.07934368, 1.04235148, riaa_ok
0.30351695, 0.54264206, 0.75047451, 0.14608988, 0.09305244, 0.03612195, 3.04378819, 3.24110484, 3.43799639, riaa_ok
0.71322525, 0.88314360, 0.93391341, 0.72573036, 0.60191971, 0.44792560, 1.32309639, 1.28127360, 1.31860709, riaa_ok
0.55011469, 0.78144914, 0.90055525, 0.57003140, 0.43877757, 0.28593567, 1.84493172, 1.85431230, 1.85240698, riaa_ok
0.69546044, 0.90942907, 0.97053194, 0.37210622, 0.24719092, 0.13871939, 1.44171774, 1.40599537, 1.42147243, riaa_ok
0.89490300, 1.10867238, 1.18576419, 0.59226066, 0.47091642, 0.31855643, 1.37346697, 1.28480422, 1.24548137, riaa_ok
0.35337058, 0.58823627, 0.80031186, 0.38901460, 0.26927453, 0.15017782, 2.71278930, 2.82534742, 2.98821998, riaa_ok
0.28819203, 0.57903546, 0.86769307, 0.16545860, 0.08342567, 0.01922847, 3.76747489, 3.88152480, 3.90873313, riaa_ok
0.36967215, 0.57973021, 0.75267643, 0.31574112, 0.19424050, 0.08445112, 2.46139002, 2.52477908, 2.56660700, riaa_ok
0.37028956, 0.62999070, 0.85862666, 0.42405474, 0.28775728, 0.15452136, 2.77884102, 2.81569433, 2.81645584, riaa_ok
0.84698588, 1.01180494, 1.07606208, 0.80030352, 0.67046618, 0.50449419, 1.34514356, 1.28389072, 1.24949253, riaa_ok
0.60425901, 0.77392960, 0.89534217, 0.64114547, 0.53970915, 0.40022096, 1.64020240, 1.66446173, 1.62425935, riaa_ok
0.55339646, 0.82527804, 1.01302719, 0.39185962, 0.27843720, 0.16471907, 2.01948452, 1.99411571, 1.96859848, riaa_ok
0.51906562, 0.71897674, 0.89344025, 0.30701876, 0.20624909, 0.10651121, 1.96372843, 1.92831337, 1.93080592, riaa_ok
0.75748479, 0.90650851, 0.97800487, 0.91873503, 0.77987146, 0.59776485, 1.35426879, 1.33812785, 1.34229505, riaa_ok
0.71282393, 0.84831423, 0.89603913, 0.77205461, 0.65332025, 0.49364841, 1.29999733, 1.37790382, 1.46138918, riaa_ok
1.56018126, 1.82877195, 1.67419934, 0.56029862, 0.36487657, 0.18412372, 0.94196922, 0.85920042, 0.79514241, riaa_ok
0.42444748, 0.61815727, 0.76246172, 0.65261161, 0.51662731, 0.34808215, 1.99414968, 2.03439856, 2.23467970, riaa_ok
0.89679348, 1.11751306, 1.20700240, 0.56777680, 0.44175395, 0.28645599, 1.41432452, 1.34313512, 1.28155673, riaa_ok
0.90910703, 1.13669586, 1.18621886, 0.71509641, 0.54881996, 0.36719820, 1.31413889, 1.29200494, 1.27796209, riaa_ok
0.71239489, 0.91813713, 1.01804483, 0.76472300, 0.62783474, 0.46256760, 1.47888017, 1.43236339, 1.47422862, riaa_ok
0.68398225, 0.96062624, 1.06793547, 0.60862076, 0.45831090, 0.29248300, 1.61931372, 1.57944608, 1.57229400, riaa_ok
0.73642021, 0.91119814, 0.96549392, 0.56485111, 0.47407529, 0.34590659, 1.35160267, 1.35037076, 1.36714745, riaa_ok
0.80328435, 1.07313704, 1.22032082, 0.58393425, 0.41711012, 0.26416621, 1.56791377, 1.46414351, 1.40267742, riaa_ok
0.70424116, 0.90992188, 0.95961684, 0.52495730, 0.41130397, 0.27530837, 1.42650330, 1.44568586, 1.48667359, riaa_ok
0.57723022, 0.79360723, 0.90722221, 0.43838748, 0.33615395, 0.22355101, 1.63630664, 1.57176101, 1.59689355, riaa_ok
0.69738877, 0.93484247, 1.02756631, 0.39702538, 0.25950828, 0.13693680, 1.53781605, 1.50895107, 1.58125412, riaa_ok
0.83524138, 1.07410729, 1.15013587, 0.89521337, 0.69883430, 0.47815147, 1.40894902, 1.33094227, 1.28348291, riaa_ok
0.63412976, 0.76340771, 0.83251977, 0.79171085, 0.67335427, 0.51925600, 1.40094054, 1.40524936, 1.46388125, riaa_ok
0.98125213, 1.19885647, 1.25095642, 0.87288970, 0.68480355, 0.47169235, 1.27174473, 1.20979583, 1.13345587, riaa_ok
0.69907117, 0.87954789, 0.95675194, 0.66194415, 0.53933460, 0.39480966, 1.41074359, 1.37937510, 1.39628935, riaa_ok
0.97629815, 1.26005268, 1.37502468, 1.15343225, 0.98506045, 0.76234263, 1.48775458, 1.41202772, 1.31701541, riaa_ok
0.44944739, 0.65840518, 0.82181364, 0.61502057, 0.51301771, 0.37390730, 2.10896254, 2.17342210, 2.22974181, riaa_ok
0.64788014, 0.85648775, 0.90362066, 0.60217971, 0.42897549, 0.26472640, 1.48426604, 1.55634677, 1.66949952, riaa_ok
0.47038138, 0.63672668, 0.74756461, 0.34437767, 0.22046211, 0.10889579, 1.91014814, 2.05049276, 2.09767389, riaa_ok
0.60972911, 1.02536321, 1.35274494, 0.59875572, 0.48650548, 0.33020210, 2.56456280, 2.59480047, 2.45867610, riaa_ok
0.69004691, 0.87938297, 0.96568686, 0.68874204, 0.55653787, 0.41098973, 1.49767292, 1.45808589, 1.45044839, riaa_ok
0.61376625, 0.77117866, 0.81196445, 0.71779782, 0.59915864, 0.45582730, 1.37818193, 1.46442688, 1.56083298, riaa_ok
0.62692362, 0.84417552, 0.95170659, 0.62137145, 0.49673653, 0.35265675, 1.59451962, 1.58127630, 1.61279440, riaa_ok
0.66923153, 0.84898156, 0.91463178, 0.69188881, 0.55466986, 0.39944384, 1.40615141, 1.36924636, 1.41293252, riaa_ok
0.58361131, 0.88810444, 1.06672704, 0.38910806, 0.30756864, 0.20625426, 1.95757699, 1.87257576, 1.86538696, riaa_ok
0.70425677, 0.80995280, 0.90129054, 0.66321874, 0.51888394, 0.34287429, 1.37756813, 1.36631024, 1.45361531, riaa_ok
1.45454681, 1.42375875, 1.14958274, 1.69827747, 1.25217283, 0.81938803, 0.65892959, 0.66312116, 0.79892099, riaa_ok
0.71004736, 0.88907671, 0.95549178, 0.80268705, 0.67501974, 0.51291722, 1.36590874, 1.34379864, 1.36815894, riaa_ok
0.31834990, 0.59397352, 0.85803682, 0.03899338, 0.00761689, 0.00038781, 3.34702229, 3.66701293, 3.88846874, riaa_ok
0.69380194, 0.86188960, 1.00759053, 0.53987414, 0.43826237, 0.30855361, 1.63014185, 1.63720608, 1.61141932, riaa_ok
0.44726983, 0.74003679, 0.94806254, 0.12846395, 0.05725301, 0.01802917, 2.43616700, 2.50307536, 2.52909565, riaa_ok
0.26339704, 0.47675702, 0.66557384, 0.21762636, 0.12319363, 0.05163567, 3.15269828, 3.45203185, 3.68394041, riaa_ok
0.36383089, 0.73772275, 1.09388292, 0.09707665, 0.03913852, 0.01015766, 3.66829729, 3.62939715, 3.46008420, riaa_ok
0.58142799, 0.71034503, 0.78310215, 0.61726886, 0.48327324, 0.34042597, 1.44888723, 1.50478911, 1.57179296, riaa_ok
0.73212248, 0.89501953, 0.96794730, 0.82983285, 0.71728814, 0.55779439, 1.45695686, 1.46224391, 1.40722728, riaa_ok
0.73070818, 0.88191491, 0.95106339, 0.74989337, 0.59547168, 0.42052686, 1.44772112, 1.45833230, 1.42137396, riaa_ok
0.26216081, 0.51935273, 0.75981742, 0.16765848, 0.09209745, 0.03405521, 3.56507325, 3.89522982, 4.09727383, riaa_ok
0.43043265, 0.69754046, 0.89582175, 0.24493156, 0.14769687, 0.06760248, 2.35470986, 2.38304615, 2.42717290, riaa_ok
0.35091352, 0.60891414, 0.85376841, 0.19546689, 0.11395653, 0.04965367, 3.00386667, 3.17063522, 3.22345972, riaa_ok
0.75058222, 0.86496341, 0.88337165, 0.78210461, 0.67872912, 0.52397895, 1.21849859, 1.17610228, 1.19177032, riaa_ok
0.77089196, 0.81249195, 0.83802277, 0.81869787, 0.68571299, 0.51321465, 1.13908875, 1.10951877, 1.13932240, riaa_ok
0.72214717, 0.93205506, 1.01272905, 0.40620840, 0.27149045, 0.15077785, 1.41707408, 1.38333762, 1.47033238, riaa_ok
0.54288286, 0.74132293, 0.86409527, 0.34781957, 0.24547698, 0.13911244, 1.78627551, 1.79588413, 1.82874835, riaa_ok
0.75515884, 0.91901916, 0.93848437, 0.98800689, 0.86695611, 0.67338443, 1.28351593, 1.35874546, 1.39674485, riaa_ok
0.59421819, 0.88914591, 1.03961754, 0.06104403, 0.02652029, 0.00158500, 1.82561672, 1.76336813, 1.81474221, riaa_ok
0.38649443, 0.64331263, 0.85093677, 0.46241659, 0.33117595, 0.19434969, 2.51729512, 2.54078817, 2.46116543, riaa_ok
0.46534482, 0.69835520, 0.83148730, 0.72910506, 0.60851336, 0.45556539, 1.82278454, 1.86925316, 1.96557462, riaa_ok
0.98749715, 1.32029772, 1.44123435, 0.75948679, 0.53763187, 0.32075307, 1.45695627, 1.43073165, 1.42303395, riaa_ok
0.71374124, 0.83035636, 0.92044371, 0.75803447, 0.65441042, 0.50015724, 1.39223731, 1.39893663, 1.42767012, riaa_ok
0.64399892, 0.82166272, 0.94925243, 0.75476903, 0.63758481, 0.48232737, 1.58582044, 1.51506507, 1.51286054, riaa_ok
0.45815939, 0.73771322, 0.96263701, 0.66237521, 0.54717755, 0.39607671, 2.40403461, 2.39699745, 2.32752919, riaa_ok
0.60554695, 0.78945827, 0.88939613, 0.62432170, 0.49427953, 0.33810511, 1.55766606, 1.53753483, 1.56439352, riaa_ok
0.83124089, 0.98452455, 0.99766344, 0.73168391, 0.59730315, 0.43877175, 1.17676663, 1.12850308, 1.13237619, riaa_ok
0.57019597, 0.71583176, 0.82518035, 0.44860634, 0.32600123, 0.20272025, 1.58073640, 1.58422136, 1.64039183, riaa_ok
0.41371056, 0.61356670, 0.78517109, 0.15332775, 0.08049846, 0.02524748, 2.27555585, 2.37100339, 2.47608232, riaa_ok
0.26158595, 0.58092320, 0.89936858, 0.28062540, 0.15400711, 0.05820891, 4.28398085, 4.34974527, 4.29384947, riaa_ok
0.74217343, 0.90130311, 0.97338295, 0.41267437, 0.29860911, 0.18066379, 1.36938632, 1.37426388, 1.38939774, riaa_ok
0.50883985, 0.74631268, 0.94582963, 0.54179418, 0.42800730, 0.27889082, 2.15696836, 2.25073504, 2.34092665, riaa_ok
0.32403150, 0.54852927, 0.75652009, 0.30805880, 0.17210013, 0.06503386, 2.82202697, 3.01358128, 3.21272016, riaa_ok
0.93575364, 1.08151329, 1.08116496, 0.97430038, 0.81916541, 0.62266272, 1.15211332, 1.11334503, 1.14297044, riaa_ok
0.78359443, 1.01938534, 1.11862695, 0.77798963, 0.62500817, 0.43915495, 1.49371457, 1.49876332, 1.47393382, riaa_ok
0.65427303, 0.85729331, 1.01592791, 0.78482479, 0.65317601, 0.47361350, 1.74685943, 1.79971206, 1.82086813, riaa_ok
0.72797674, 0.88105732, 0.96376175, 0.44567645, 0.30473104, 0.17449981, 1.46445537, 1.47388160, 1.50328124, riaa_ok
0.94277787, 1.15419817, 1.25998306, 0.09076834, 0.03826687, 0.00400521, 1.47042227, 1.48305321, 1.38496304, riaa_ok
0.48994717, 0.71182615, 0.85660726, 0.54686803, 0.40990931, 0.26916641, 1.90847921, 1.93994677, 2.01999998, riaa_ok
0.67863995, 0.86070448, 0.96474594, 0.52388471, 0.41417149, 0.28094104, 1.52138412, 1.49222553, 1.48686242, riaa_ok
0.81266683, 0.98859674, 1.06772709, 0.43271175, 0.30922490, 0.18257728, 1.35981619, 1.31777298, 1.33607364, riaa_ok
0.66233689, 0.88460982, 0.99074495, 0.73633671, 0.61258721, 0.45040506, 1.61496162, 1.60309303, 1.59488487, riaa_ok
0.78941804, 1.02848279, 1.11322296, 0.69228441, 0.59256363, 0.47720811, 1.37378442, 1.30872703, 1.31424034, riaa_ok
0.79485267, 0.94483483, 0.93677288, 0.68522245, 0.53773898, 0.37913582, 1.19621849, 1.15535843, 1.18310916, riaa_ok
1.02416039, 1.25379908, 1.31328416, 0.91134185, 0.77160901, 0.57286799, 1.27464080, 1.20152712, 1.15642679, riaa_ok
0.68155366, 0.95863503, 1.27700424, 0.57743400, 0.44763914, 0.29458633, 2.17844510, 1.98741364, 1.69622517, riaa_ok
0.43101135, 0.71056914, 0.91876209, 0.05300601, 0.01799967, 0.00375493, 2.42264557, 2.45713949, 2.52152228, riaa_ok
0.34511182, 0.65470946, 0.95808947, 0.09113726, 0.03679882, 0.00862705, 3.36723208, 3.46508265, 3.41479135, riaa_ok
0.70712364, 0.89632076, 0.96219498, 0.68587595, 0.60067850, 0.46074581, 1.44164574, 1.39378238, 1.40276241, riaa_ok
0.68519062, 0.88701689, 0.97138077, 0.81773412, 0.69194764, 0.51610708, 1.48556805, 1.48330903, 1.51064348, riaa_ok
0.58339792, 0.81280434, 0.96275252, 0.40088403, 0.29547364, 0.17518567, 1.88798499, 1.96315420, 1.94102442, riaa_ok
0.98175633, 1.22817516, 1.27712893, 0.77449703, 0.65491754, 0.48273998, 1.28103733, 1.20503151, 1.14867318, riaa_ok
0.78882080, 1.01363707, 1.09798563, 0.67533571, 0.55655742, 0.40032968, 1.39157689, 1.32701051, 1.34845161, riaa_ok
0.60306257, 0.85794312, 1.00791907, 0.41104051, 0.29084161, 0.17289969, 1.78489971, 1.76593935, 1.76000619, riaa_ok
0.28031465, 0.56674200, 0.81962800, 0.01501110, 0.00339817, 0.00036875, 3.43934298, 3.56033301, 3.79099846, riaa_ok
0.79295999, 0.96758538, 1.02099967, 0.85593361, 0.69934589, 0.51472646, 1.37691355, 1.34513712, 1.33446193, riaa_ok
0.78354925, 0.92381352, 0.93167919, 0.71216422, 0.56763816, 0.40093747, 1.25613487, 1.30322540, 1.33159077, riaa_ok
0.58687359, 0.77441365, 0.85069549, 0.68742406, 0.56346059, 0.41245204, 1.55049157, 1.56381154, 1.63104796, riaa_ok
0.53380889, 0.74032789, 0.81823373, 0.57055056, 0.42248178, 0.27083158, 1.62505794, 1.66676450, 1.76662862, riaa_ok
0.52468741, 0.69716179, 0.76851779, 0.47214347, 0.39105597, 0.27539653, 1.51084530, 1.52322888, 1.69815230, riaa_ok
0.76191312, 0.94733715, 0.99203146, 0.60450727, 0.46291435, 0.31776437, 1.34595561, 1.32600439, 1.34860289, riaa_ok
0.65590721, 0.81715524, 0.91516888, 0.29249421, 0.18620691, 0.09053723, 1.62750053, 1.76466477, 1.87811959, riaa_ok
0.47928295, 0.67788219, 0.85085487, 0.44803923, 0.33163825, 0.20465535, 2.02458310, 2.03250980, 2.09221888, riaa_ok
0.69872427, 0.93969560, 1.01679051, 0.61205554, 0.48109114, 0.33238479, 1.45809519, 1.43835187, 1.46244085, riaa_ok
0.67597753, 0.90793383, 1.03694522, 0.42950732, 0.32845902, 0.20948580, 1.65246916, 1.57719088, 1.54838860, riaa_ok
0.30160064, 0.56001073, 0.75639957, 0.88852876, 0.73924053, 0.54420406, 2.90713239, 2.88979983, 2.94402671, riaa_ok
0.79827505, 0.94416875, 0.99978834, 0.87405062, 0.73048586, 0.55022168, 1.28198290, 1.21230316, 1.21258581, riaa_ok
0.83071029, 1.00982654, 1.07803631, 0.70546544, 0.56693256, 0.39694649, 1.36780393, 1.25594759, 1.18782556, riaa_ok
0.67921275, 0.88950825, 0.94078642, 0.71433544, 0.57780695, 0.40987077, 1.41793084, 1.45602286, 1.52807450, riaa_ok
0.60834122, 0.79233223, 0.86701083, 0.60650539, 0.47161329, 0.32551318, 1.48154306, 1.46295238, 1.53425169, riaa_ok
0.76538420, 1.00645220, 1.09618104, 0.66751081, 0.49671099, 0.32602763, 1.54526651, 1.51075888, 1.47366548, riaa_ok
0.60307658, 0.81020582, 0.91031098, 0.77073509, 0.64518207, 0.48160771, 1.66802692, 1.66625583, 1.61639774, riaa_ok
0.40338668, 0.62922662, 0.84051472, 0.15927576, 0.09696995, 0.04348739, 2.43994212, 2.49719214, 2.50610089, riaa_ok
0.73094672, 0.92554671, 1.02515864, 0.81045598, 0.67903256, 0.50346905, 1.45867240, 1.39921367, 1.39038444, riaa_ok
0.77793401, 0.87227827, 0.92415655, 0.93372762, 0.80024320, 0.62310749, 1.26494169, 1.26007009, 1.28152788, riaa_ok
0.24981479, 0.47537041, 0.72797197, 0.34648827, 0.21444756, 0.09989474, 3.93217564, 4.37513494, 4.51353884, riaa_ok
0.64790529, 0.90254962, 1.05334640, 0.84947062, 0.70156175, 0.51417434, 1.71440065, 1.66112328, 1.68918002, riaa_ok
0.63698655, 0.88323110, 1.07175875, 0.66110229, 0.55073065, 0.40579510, 1.84564805, 1.75039053, 1.72344482, riaa_ok
0.81422609, 1.04048312, 1.14475262, 0.67074472, 0.54844314, 0.40158221, 1.45953739, 1.43873250, 1.46908879, riaa_ok
1.05168927, 2.12947059, 2.80258012, 0.49617401, 0.47256663, 0.28528658, 2.69187880, 2.25463390, 1.71631944, riaa_ok
0.65248716, 0.81836474, 0.86113292, 0.53553045, 0.39616349, 0.25948161, 1.41636527, 1.44694436, 1.47830629, riaa_ok
0.77804738, 0.93344378, 0.95633078, 0.94858980, 0.80369186, 0.61809462, 1.21984732, 1.24721014, 1.29612708, riaa_ok
0.62194377, 0.80456984, 0.89337832, 0.67392480, 0.55548567, 0.40637383, 1.51716292, 1.52549016, 1.63294590, riaa_ok
0.70462561, 0.86330926, 0.93760747, 0.69615716, 0.59340554, 0.44982502, 1.43992281, 1.46837831, 1.50172436, riaa_ok
0.85664487, 1.03743017, 1.17965543, 0.60416359, 0.46904480, 0.30605495, 1.43797100, 1.32207835, 1.18018842, riaa_ok
0.83955193, 1.00930774, 1.02121520, 0.87659556, 0.76271868, 0.60330379, 1.20957828, 1.20428932, 1.22888386, riaa_ok
0.72225285, 0.93736303, 0.95208484, 0.72567040, 0.56583869, 0.39789790, 1.26661682, 1.20570445, 1.25768673, riaa_ok
0.66364783, 0.88857150, 1.04518092, 0.83536363, 0.69009900, 0.51076174, 1.67867649, 1.60385096, 1.56212997, riaa_ok
0.93887866, 1.20234120, 1.30202436, 0.85486674, 0.69274312, 0.49569729, 1.43304658, 1.32591188, 1.19583988, riaa_ok
0.73301888, 0.91420752, 0.96342993, 0.70710766, 0.59705770, 0.44427237, 1.37607741, 1.41408479, 1.44293034, riaa_ok
1.21703207, 1.48993731, 1.50209165, 0.64079762, 0.50544113, 0.33740106, 1.21163869, 1.11366749, 0.99747229, riaa_ok
0.66960663, 0.82991654, 0.89178300, 0.83702111, 0.71839356, 0.55834794, 1.39275885, 1.37616658, 1.39853036, riaa_ok
0.32366303, 0.55399168, 0.73933971, 0.35930744, 0.24543338, 0.13510476, 2.72369599, 2.89825225, 3.09394407, riaa_ok
0.67606890, 0.83198434, 0.92535710, 0.66709936, 0.53632283, 0.37597001, 1.47008145, 1.44691694, 1.46534312, riaa_ok
0.65012109, 0.80735248, 0.90798062, 0.73683375, 0.61484146, 0.45791119, 1.52630305, 1.52980971, 1.56892908, riaa_ok
0.57673538, 0.78375250, 0.90375316, 0.69184917, 0.57228029, 0.41735694, 1.69826996, 1.70837343, 1.82075572, riaa_ok
0.71301311, 0.97397906, 1.11353636, 0.68334800, 0.57018965, 0.41558415, 1.58776009, 1.54973626, 1.53399289, riaa_ok
0.76538289, 0.96486270, 1.01330698, 0.65321928, 0.46171439, 0.28712919, 1.41612339, 1.35825300, 1.36093009, riaa_ok
0.86008757, 1.13752687, 1.20293832, 0.88464332, 0.71636558, 0.51695544, 1.40111959, 1.27984142, 1.22260988, riaa_ok
0.74918294, 0.94877219, 0.97874629, 0.86445117, 0.70696515, 0.53353602, 1.32662320, 1.27166772, 1.24327302, riaa_ok
0.64966422, 0.83644634, 0.90640765, 0.61326057, 0.47093442, 0.31983748, 1.41125894, 1.42680943, 1.48003888, riaa_ok
0.91924125, 1.19945967, 1.23713827, 0.80241108, 0.60967183, 0.39062989, 1.28643048, 1.17614067, 1.12962067, riaa_ok
0.77427256, 0.97032523, 1.10138965, 0.77395481, 0.63869315, 0.45878091, 1.47563827, 1.42665625, 1.41925108, riaa_ok
0.40717998, 0.63813549, 0.82557070, 0.25818798, 0.15809457, 0.06830589, 2.37752175, 2.49875569, 2.53403711, riaa_ok
0.76272565, 0.99808490, 1.06365693, 0.34249353, 0.23143350, 0.12493752, 1.45364416, 1.42103028, 1.42010522, riaa_ok
0.63022536, 0.84384197, 0.98062444, 0.53455204, 0.46687829, 0.34918311, 1.72493672, 1.69515312, 1.69795084, riaa_ok
0.51061863, 0.73002887, 0.88541526, 0.59338808, 0.46479887, 0.30781215, 1.94064558, 1.89956796, 1.99843979, riaa_ok
0.49256831, 0.71869147, 0.89502668, 0.73600554, 0.63906872, 0.49336198, 1.95584202, 2.02431798, 2.23600197, riaa_ok
0.58576548, 0.76721197, 0.84846944, 0.60855824, 0.49196687, 0.35550803, 1.50610745, 1.44930387, 1.48183000, riaa_ok
0.72329110, 0.94003797, 1.05556929, 0.77729267, 0.59206456, 0.38555717, 1.50061524, 1.42332160, 1.43578780, riaa_ok
0.68070680, 0.83354646, 0.90850985, 0.48500434, 0.36628121, 0.23599349, 1.43993437, 1.42908633, 1.43346226, riaa_ok
0.65479159, 0.80569804, 0.86678529, 0.53594947, 0.41194439, 0.27855578, 1.40642309, 1.42390597, 1.42543054, riaa_ok
0.41598529, 0.56434196, 0.63423979, 2.46848655, 2.60977149, 2.36533880, 1.66259921, 1.71297169, 1.90383637, riaa_ok
0.71402621, 0.89175212, 0.93422031, 0.79787815, 0.68158525, 0.52423769, 1.36070240, 1.33785415, 1.38608098, riaa_ok
0.66446972, 0.85811895, 0.91304940, 0.61315346, 0.49087316, 0.34961322, 1.42593563, 1.42224503, 1.46529818, riaa_ok
0.63249868, 0.91074878, 1.06703150, 0.51980901, 0.35459456, 0.20272323, 1.76539564, 1.68487883, 1.63500178, riaa_ok
0.85642809, 1.07473505, 1.08377337, 0.73736566, 0.56350732, 0.38277325, 1.22577655, 1.11388326, 1.06832516, riaa_ok
0.51187021, 0.71285498, 0.84171891, 0.27023289, 0.17976646, 0.09207949, 1.86803794, 1.96048951, 2.04619217, riaa_ok
0.70552659, 0.93662089, 1.02765560, 0.54871881, 0.43145686, 0.30361748, 1.46481848, 1.39681268, 1.44119644, riaa_ok
0.82892507, 1.06901288, 1.12133729, 0.95705229, 0.73373371, 0.48159268, 1.32635152, 1.29359543, 1.31402779, riaa_ok
0.72903591, 0.94252312, 1.02782583, 0.64768744, 0.49408528, 0.32984301, 1.50732064, 1.46550846, 1.48798299, riaa_ok
0.45357627, 0.77467293, 1.01984727, 0.19893403, 0.12841131, 0.05233911, 2.58606839, 2.61330104, 2.63475752, riaa_ok
0.62754518, 0.85527194, 1.01176119, 0.55304861, 0.48928437, 0.36851543, 1.68174410, 1.61374211, 1.66639638, riaa_ok
0.60938257, 0.80938649, 0.93749166, 0.61723268, 0.48811609, 0.33797327, 1.71995318, 1.71798277, 1.76524723, riaa_ok
1.03708780, 1.24484646, 1.23443520, 0.43818882, 0.32057944, 0.19180004, 1.15251756, 1.07718611, 1.03119493, riaa_ok
0.50115293, 0.71933973, 0.82658237, 0.93116993, 0.77361560, 0.57064062, 1.75383580, 1.83435977, 1.93108964, riaa_ok
1.14099002, 1.50819778, 1.55191958, 0.30809161, 0.19960575, 0.09936576, 1.30467749, 1.12110484, 0.97961438, riaa_ok
0.37129864, 0.60973489, 0.82533437, 0.19376788, 0.10734469, 0.04328453, 2.70911002, 2.82874632, 2.82745767, riaa_ok
0.45541972, 0.69215947, 0.83470196, 0.29033265, 0.19097100, 0.09934641, 2.03413439, 2.09012365, 2.25500727, riaa_ok
0.40602234, 0.63678837, 0.79409820, 0.27829960, 0.16608934, 0.07357032, 2.24060178, 2.32443190, 2.45976138, riaa_ok
0.72615314, 0.95907187, 1.09275961, 0.64834732, 0.52373344, 0.37207329, 1.56933618, 1.55367279, 1.55047011, riaa_ok
0.66211492, 0.93145955, 1.12973654, 0.61334342, 0.48141292, 0.33743435, 1.92415476, 1.85523176, 1.74670208, riaa_ok
0.41510376, 0.65307873, 0.83495826, 0.16736524, 0.08755530, 0.03160282, 2.37466216, 2.55142093, 2.70232558, riaa_ok
1.01668060, 1.22995949, 1.23932827, 0.63074046, 0.52524060, 0.36793077, 1.15120292, 1.05142927, 1.00169647, riaa_ok
0.56372160, 0.76914769, 0.90762883, 0.73137528, 0.61356330, 0.46072179, 1.77017164, 1.76299977, 1.85388052, riaa_ok
0.60882300, 0.81272227, 0.94967151, 0.71988952, 0.58523023, 0.43031588, 1.65239191, 1.63315773, 1.64061427, riaa_ok
0.82919127, 0.97880518, 1.02187574, 1.15567064, 0.99234265, 0.77947903, 1.27240264, 1.27738369, 1.23446620, riaa_ok
0.63582277, 0.90906072, 1.07415259, 0.95775324, 0.81199551, 0.60924840, 1.76566827, 1.61124933, 1.59168994, riaa_ok
0.45868874, 0.73345596, 0.97724813, 0.41710445, 0.29572704, 0.17160782, 2.45426059, 2.43540311, 2.41047621, riaa_ok
1.44083083, 1.64531744, 1.63374901, 0.59201872, 0.43951398, 0.25561002, 1.10775995, 1.02082825, 0.95194566, riaa_ok
1.06242979, 1.28733754, 1.27839410, 0.73703194, 0.52327508, 0.31518459, 1.21314263, 1.13553286, 1.08501565, riaa_ok
0.63548827, 0.86130071, 1.00029945, 0.86931485, 0.70735747, 0.49814194, 1.68059981, 1.54942453, 1.49745119, riaa_ok
0.59853631, 0.83566666, 0.98157418, 0.43441668, 0.29503393, 0.17277926, 1.72793078, 1.75495625, 1.82148886, riaa_ok
0.62826937, 0.80149430, 0.91074502, 0.43231663, 0.28861851, 0.15550992, 1.63486624, 1.64142656, 1.65547156, riaa_ok
0.66848785, 0.85779953, 0.93148851, 0.68173730, 0.54436344, 0.38617605, 1.47737265, 1.45036554, 1.43546999, riaa_ok
0.68468326, 0.94849312, 1.07599449, 0.73507941, 0.64530396, 0.48504099, 1.65593219, 1.57514262, 1.57698822, riaa_ok
0.47628623, 0.68892395, 0.83920604, 0.36293668, 0.23968743, 0.12598175, 2.01917100, 2.03901267, 2.07612634, riaa_ok
0.70702612, 0.90887535, 0.94014907, 0.76675016, 0.64160931, 0.47782454, 1.33584952, 1.38133383, 1.48183990, riaa_ok
0.62755460, 0.75619376, 0.79684192, 0.61462134, 0.50488186, 0.35303393, 1.39986050, 1.52418232, 1.61074340, riaa_ok
